Emoji_0,Emoji_1,Emoji_2,Emoji_3,Emoji_4,Emoji_5,Emoji_6,Emoji_7,Emoji_8,Emoji_9,Emoji_10,Emoji_11,Emoji_12,Emoji_13,Emoji_14,Emoji_15,Emoji_16,Emoji_17,Emoji_18,Emoji_19,Emoji_20,Emoji_21,Emoji_22,Emoji_23,Emoji_24,Emoji_25,Emoji_26,Emoji_27,Emoji_28,Emoji_29,Emoji_30,Emoji_31,Emoji_32,Emoji_33,Emoji_34,Emoji_35,Emoji_36,Emoji_37,Emoji_38,Emoji_39,Emoji_40,Emoji_41,Emoji_42,Emoji_43,Emoji_44,Emoji_45,Emoji_46,Emoji_47,Emoji_48,Emoji_49,Emoji_50,Emoji_51,Emoji_52,Emoji_53,Emoji_54,Emoji_55,Emoji_56,Emoji_57,Emoji_58,Emoji_59,Emoji_60,Emoji_61,Emoji_62,Emoji_63
0.0113474,0.00377368,0.00547692,0.00654038,0.0123508,0.00305815,0.0330616,0.00757962,0.00821974,0.0209293,0.0136637,0.0295852,0.00863349,0.0303866,0.00641098,0.0122026,0.0109838,0.0334222,0.00543307,0.00356276,0.00794711,0.0231922,0.00239941,0.0058932,0.0166487,0.00275269,0.0187599,0.00298774,0.00803968,0.00610209,0.0276081,0.072374,0.00412903,0.0296265,0.00545017,0.00523599,0.0129506,0.00876169,0.0152088,0.00826277,0.0339201,0.0217074,0.031608,0.00344438,0.0655521,0.00361017,0.00653586,0.0123799,0.0331875,0.00845244,0.0141217,0.00935697,0.00401319,0.0164288,0.0352046,0.00397293,0.0134075,0.0511338,0.0226112,0.00723223,0.00567736,0.0106223,0.0133741,0.0214933
0.0053538,0.000894099,0.0034028,0.00258431,0.00830883,0.00040272,0.07015,0.0210605,0.00177273,0.0366749,0.0426568,0.00246717,0.0057084,0.0177128,0.00305895,0.0344606,0.013942,0.0828731,0.00140358,0.00115257,0.0209731,0.0393478,0.000695627,0.000942266,0.000625538,0.00110525,0.00521864,0.000389419,0.00544573,0.00189584,0.00891943,0.0697681,0.00113114,0.0588258,0.000606261,0.00167281,0.0498829,0.0073226,0.00119238,0.00225319,0.0322423,0.0220042,0.00338651,0.000690457,0.130625,0.00161628,0.000217451,0.00166,0.00332006,0.0108293,0.00830194,0.00370325,0.000932772,0.0237811,0.0254919,0.000961194,0.00137431,0.0402864,0.0107575,0.000948259,0.000992711,0.00261241,0.0360405,0.00297008
0.0158069,0.0103417,0.00598047,0.00680004,0.0165679,0.00437567,0.0148905,0.00539089,0.00786465,0.0119916,0.0149397,0.160152,0.0670539,0.00269359,0.00829662,0.00815924,0.00630453,0.0128702,0.00477874,0.019252,0.0122204,0.0044242,0.0125517,0.00174578,0.00628953,0.0222554,0.013529,0.00500779,0.0202288,0.00791527,0.0112057,0.0184641,0.00673973,0.0197259,0.00516909,0.0055122,0.00588786,0.00553187,0.00805512,0.0222308,0.0172351,0.0263233,0.0172781,0.00866694,0.00570966,0.006314,0.00364708,0.0076922,0.127198,0.0226479,0.00650784,0.00915429,0.0111316,0.0147442,0.0128152,0.00794429,0.00932578,0.00495237,0.00783939,0.00861818,0.00414506,0.00867406,0.0192719,0.0129624
0.00531474,0.000712442,0.00260562,0.00172383,0.00625993,0.000470362,0.0570471,0.0067456,0.00320118,0.0331723,0.0160775,0.0303002,0.00172115,0.100859,0.00509084,0.0315112,0.00861663,0.0219924,0.0038986,0.000613763,0.00466324,0.0130891,0.000825654,0.00616351,0.00433295,0.000731597,0.03677,0.000287033,0.00509577,0.00153196,0.0344826,0.163823,0.000383563,0.0274868,0.000482512,0.00116496,0.0123685,0.00834272,0.00372265,0.0022599,0.0338011,0.0243394,0.00690275,0.000503272,0.0531853,0.000655001,0.000359414,0.00377285,0.0436131,0.00536259,0.0191751,0.00390894,0.00049163,0.0116752,0.0311582,0.000520697,0.00671339,0.0391736,0.0112918,0.0030056,0.00160966,0.00272092,0.0116409,0.0184775
0.00321191,0.0295586,0.0461983,0.0153149,0.00184429,0.0187808,0.00785326,0.00710308,0.0015921,0.0110019,0.0167047,0.00176384,0.0620778,0.00623139,0.0268885,0.0150826,0.00535808,0.0102002,0.00117091,0.0438058,0.0248453,0.00366277,0.0377733,0.000893196,0.00108131,0.0464507,0.00482404,0.0279259,0.00949633,0.0580935,0.00879664,0.0142395,0.0206846,0.00760797,0.0144925,0.0235698,0.00413391,0.0303018,0.00312998,0.00819485,0.00744374,0.0326849,0.0461331,0.0408084,0.011291,0.0299594,0.00594227,0.00150733,0.00307201,0.00598541,0.00357359,0.0102524,0.0350642,0.00806977,0.00834939,0.0199314,0.00388298,0.00621268,0.00587011,0.00098838,0.000617922,0.00180869,0.0275355,0.00107464
0.00467803,0.00245024,0.00365257,0.00461541,0.0190167,0.00235029,0.0515153,0.0175546,0.00670343,0.0192922,0.0462309,0.00222811,0.0186719,0.0117781,0.00440472,0.0173251,0.0140472,0.0560654,0.00338253,0.00398576,0.0160171,0.0178404,0.00378306,0.00124758,0.00224875,0.00594724,0.00771336,0.00312396,0.00999408,0.00403629,0.013796,0.046598,0.00206971,0.0644815,0.00478803,0.00504516,0.0207948,0.00573611,0.00155033,0.00529636,0.0503187,0.0285982,0.0117188,0.00382025,0.0433467,0.00590903,0.00221328,0.00499171,0.00132716,0.0103155,0.00609807,0.00483841,0.00495591,0.0302431,0.0166656,0.0021482,0.00315361,0.101481,0.0354119,0.00487128,0.00253947,0.0165661,0.0493124,0.00709921
0.0579143,0.0116237,0.00798819,0.0180854,0.00879598,0.0123532,0.0272474,0.0112398,0.00873404,0.0114124,0.0126363,0.0142873,0.030444,0.00771436,0.00994994,0.00654837,0.00847981,0.0130798,0.00427057,0.020211,0.0306695,0.00783987,0.021113,0.00213097,0.004998,0.0254131,0.00788805,0.0142349,0.0209857,0.0098232,0.0154885,0.0221584,0.0185501,0.0544539,0.0204087,0.0146527,0.00600432,0.0115531,0.00883501,0.013025,0.0393218,0.0249257,0.0219712,0.0112105,0.00898136,0.0157022,0.0159412,0.0070426,0.00728153,0.0119686,0.0150925,0.0325975,0.0126784,0.0223285,0.0151222,0.0138946,0.00771905,0.0137287,0.0188643,0.00558734,0.00421846,0.0100994,0.0222661,0.00821445
0.00605881,0.0109152,0.00592737,0.00942777,0.0202614,0.0156634,0.0173809,0.0123688,0.00898524,0.0115696,0.0131945,0.0650763,0.00777634,0.0132782,0.00299504,0.0124764,0.0156799,0.00668072,0.0120521,0.0101588,0.00777661,0.00197219,0.0155621,0.00849829,0.0172743,0.0100888,0.045513,0.0142393,0.0128326,0.00870736,0.0218517,0.00950392,0.00846837,0.0126419,0.0216577,0.0128784,0.00647303,0.0110883,0.0339152,0.0202366,0.0206276,0.00394439,0.00803417,0.0143145,0.00646745,0.0119915,0.0267252,0.0131899,0.0447434,0.0151235,0.0240745,0.00918189,0.012784,0.0118203,0.0139224,0.0150921,0.0703522,0.00591655,0.0218171,0.0100466,0.00951799,0.00962797,0.011795,0.029783
0.00714721,0.00382224,0.00478304,0.00313316,0.00266441,0.00374401,0.0100973,0.00556336,0.0013978,0.0144334,0.0480255,0.000767428,0.0464329,0.00365468,0.00534441,0.00593894,0.00534249,0.00497617,0.000963401,0.0042182,0.0413108,0.00317331,0.0196514,0.000439628,0.00065145,0.0205743,0.00357033,0.00589202,0.069606,0.00635039,0.00371084,0.0085577,0.00160447,0.0190297,0.00557569,0.00554707,0.00475219,0.00311995,0.00889574,0.0130802,0.00753593,0.248975,0.00850836,0.0185519,0.0102935,0.0127025,0.00249216,0.00111163,0.000343699,0.0389469,0.00685547,0.00571157,0.0255655,0.0137326,0.0100348,0.00234818,0.0151794,0.00239564,0.00489736,0.000803509,0.000740323,0.00103585,0.131262,0.00243333
0.0098595,0.00925285,0.0174481,0.0277805,0.00894182,0.0101107,0.0248913,0.00664028,0.00402592,0.0064435,0.0158934,0.0296014,0.0120492,0.00526302,0.00429807,0.0101743,0.00742447,0.0163544,0.00324407,0.0183354,0.0203965,0.00708124,0.00972538,0.000681678,0.00719475,0.0133961,0.00565277,0.0158064,0.0108778,0.0304704,0.0186774,0.0231257,0.0131336,0.0280733,0.0256709,0.0316181,0.00471708,0.0191279,0.00475435,0.0184576,0.0131935,0.0115515,0.0534095,0.0345217,0.0136066,0.0378163,0.0348983,0.00484828,0.0359018,0.00599513,0.00308682,0.0127398,0.0401771,0.0147853,0.00701757,0.0127626,0.0185893,0.0291083,0.0181083,0.00241116,0.00259373,0.00377229,0.0240414,0.00839292
0.0186114,0.010315,0.012527,0.0100986,0.00458317,0.00916066,0.0250404,0.00623884,0.00174747,0.0183635,0.0146945,0.0135892,0.0302053,0.0469321,0.00650912,0.0152986,0.00620997,0.0133574,0.00157389,0.016253,0.0318969,0.00835379,0.0128863,0.00162979,0.00184986,0.0139185,0.0115728,0.00940374,0.00832353,0.0120176,0.00945099,0.0758078,0.0148749,0.0146282,0.0109842,0.0210703,0.00774048,0.0472828,0.00363011,0.0160055,0.0115141,0.0153879,0.0298933,0.0100499,0.0667949,0.0233912,0.00638946,0.00187729,0.0238191,0.0107027,0.00794056,0.0180843,0.0128178,0.00787599,0.0182388,0.0126338,0.0067592,0.0557486,0.00817847,0.00171791,0.00149459,0.00308815,0.0229554,0.0080097
0.0774254,0.0572111,0.0123002,0.0181576,0.000445526,0.0145776,0.0129349,0.00405126,0.00067705,0.0114954,0.00638363,0.00142016,0.0204774,0.012305,0.0382671,0.00839667,0.0022063,0.00358448,0.000441232,0.0642752,0.0398929,0.00181059,0.0348378,0.000538357,0.000303656,0.0484871,0.0185987,0.0135126,0.0128613,0.0100106,0.0137876,0.00799457,0.0257469,0.0129348,0.00706628,0.0272875,0.00206173,0.0296939,0.0330455,0.00855307,0.0155816,0.0182192,0.0157924,0.0104057,0.0104657,0.0193611,0.00423028,0.000524329,0.00119431,0.0126922,0.00605801,0.0516358,0.00819609,0.00947714,0.00576819,0.0271408,0.0225927,0.00539609,0.0212637,0.000670497,0.000364936,0.00105667,0.0143266,0.00152738
0.0171476,0.012076,0.00771312,0.0069298,0.0061657,0.0085717,0.0139762,0.00863676,0.00300617,0.0199003,0.021218,0.0441056,0.0548384,0.00301463,0.0183567,0.0145836,0.0130059,0.00701019,0.00301922,0.0201875,0.0287725,0.00448279,0.0246252,0.00125698,0.0050209,0.0294427,0.00840077,0.0120063,0.0265281,0.00994477,0.0109156,0.020254,0.00585733,0.0144063,0.00879866,0.0165555,0.00730975,0.00775471,0.00550315,0.0119586,0.00902348,0.0929847,0.0257787,0.0195429,0.017572,0.022545,0.00773324,0.00364247,0.0478944,0.0251887,0.00936183,0.0184554,0.0220422,0.0171328,0.0124916,0.00717557,0.0090456,0.00868635,0.00666559,0.0025635,0.00217726,0.00360418,0.03432,0.0111148
0.0102958,0.0218569,0.0262481,0.0252438,0.000767009,0.0207774,0.00360666,0.00134305,0.000640567,0.00251128,0.0061343,0.000566278,0.0118201,0.00242542,0.0143696,0.000820266,0.000755724,0.00252993,0.000309353,0.0338522,0.0130573,0.00246006,0.0201709,0.000236135,0.000143777,0.0234279,0.00176208,0.0278506,0.0235433,0.036968,0.001966,0.00235322,0.0769187,0.0050876,0.0432872,0.0372429,0.00132862,0.0554957,0.00877851,0.0591207,0.00395462,0.0119827,0.0482818,0.0374302,0.00464185,0.04222,0.0325532,0.000466179,0.000460904,0.00543663,0.00139564,0.0118428,0.0469365,0.00343094,0.00295099,0.0676406,0.0139046,0.00258636,0.0131694,0.00047558,0.000304536,0.000749708,0.0187115,0.00039961
0.00828336,0.00355736,0.00877895,0.0079423,0.0708408,0.00196,0.0550778,0.0087478,0.0107736,0.0227925,0.031205,0.0200664,0.018842,0.019976,0.00390492,0.018144,0.0109105,0.0516712,0.006542,0.00424405,0.0125645,0.0174234,0.00292055,0.00285823,0.00503273,0.00447007,0.00478352,0.00182462,0.0138695,0.00680846,0.00692099,0.045591,0.00230407,0.0323687,0.00284169,0.0042107,0.0146329,0.0115091,0.00291857,0.00413485,0.0289759,0.0606644,0.0340572,0.00289107,0.0743563,0.00346154,0.00233921,0.0086268,0.0217932,0.0148806,0.00704468,0.00712954,0.00317455,0.0156202,0.0135239,0.00271596,0.00195126,0.0246262,0.0109982,0.00661899,0.00394485,0.0230345,0.0275285,0.0157936
0.0389986,0.0399997,0.0135686,0.0113395,0.00246918,0.00753146,0.0126017,0.00518764,0.00247804,0.0145795,0.0104712,0.0277664,0.023559,0.0123381,0.0357168,0.00720487,0.00497314,0.00783723,0.00175753,0.04059,0.0153998,0.00242535,0.0187728,0.00146951,0.00250871,0.0257483,0.0244011,0.00816374,0.0164318,0.0128005,0.0215151,0.00978945,0.03717,0.00727255,0.00404177,0.0134681,0.00546327,0.0301163,0.0443953,0.0139791,0.0246073,0.0203784,0.0198968,0.0125467,0.012939,0.0126163,0.00441665,0.00272006,0.0228478,0.0154938,0.00750125,0.0278691,0.0126155,0.0120663,0.0121075,0.0389291,0.0325546,0.0050729,0.036703,0.00270458,0.00160712,0.00404448,0.018261,0.00320014
0.00552549,0.00296611,0.00897342,0.0089503,0.0431833,0.00313074,0.045231,0.0078334,0.0137709,0.0179552,0.0101821,0.0287586,0.00571448,0.0333608,0.0115207,0.0291094,0.00771415,0.0325481,0.0176982,0.00333448,0.0118976,0.0121212,0.00346911,0.00357259,0.0108635,0.00354624,0.0218233,0.00324263,0.00403445,0.00769213,0.0168381,0.0346348,0.00132767,0.0198835,0.00487407,0.0104945,0.033789,0.00795198,0.00336421,0.00526892,0.0126336,0.0228995,0.0175832,0.0030817,0.0442765,0.00687887,0.0075328,0.0119623,0.0525194,0.00572298,0.00673647,0.0169372,0.00350324,0.00669564,0.0151683,0.00152516,0.00762074,0.0190301,0.00945232,0.0110802,0.0179555,0.0116789,0.0104391,0.118935
0.0160219,0.0103067,0.0111477,0.00970278,0.0263621,0.00313252,0.0203424,0.0163583,0.00993285,0.0298598,0.0312182,0.00479584,0.0115795,0.0192506,0.00876011,0.0192946,0.0130536,0.0361713,0.0063498,0.00995185,0.00802931,0.00590767,0.00519946,0.0124273,0.00759494,0.00825338,0.0123872,0.00338972,0.0139638,0.00818371,0.0268228,0.0408077,0.00977444,0.012151,0.0047872,0.00382384,0.0202344,0.0127759,0.00931354,0.0029878,0.0358103,0.0397974,0.01465,0.00488094,0.113873,0.00398875,0.00173497,0.00990287,0.00491076,0.0119574,0.00859888,0.015537,0.00429104,0.018706,0.0377538,0.00778389,0.00586593,0.0335022,0.0127677,0.00766223,0.0051731,0.0239772,0.0290373,0.00542911
0.0115881,0.00419754,0.00229132,0.00594189,0.015782,0.00364114,0.0463239,0.0184954,0.00769048,0.0134851,0.0213629,0.00249842,0.00826925,0.0114054,0.00390264,0.0158714,0.0164815,0.0429619,0.00475105,0.00714187,0.0131302,0.0189049,0.00428748,0.00305207,0.00909239,0.00710313,0.00991215,0.00457737,0.00660191,0.00306066,0.0209918,0.0302594,0.00314588,0.124176,0.00863421,0.00797271,0.0120278,0.00526168,0.00375972,0.00581978,0.107809,0.00881544,0.00761511,0.00456326,0.00928171,0.00640913,0.00498075,0.00807586,0.00146032,0.00654838,0.0173377,0.00492401,0.00413558,0.0354892,0.0139787,0.0042724,0.00331376,0.0953123,0.0420416,0.00535471,0.00340334,0.0132385,0.0135873,0.0121974
0.00869791,0.00685626,0.0057126,0.0124594,0.0283361,0.00855972,0.0206956,0.00816862,0.0266474,0.00979317,0.0094944,0.0229199,0.00662015,0.00681675,0.0148893,0.00907416,0.0158145,0.0173526,0.0160799,0.00779565,0.00555746,0.0155846,0.00467356,0.00907514,0.0824354,0.00532216,0.00805772,0.0125422,0.0120595,0.0091117,0.0256124,0.0163915,0.0133512,0.016015,0.015814,0.0170334,0.0140408,0.0130888,0.0108698,0.014784,0.0268661,0.00958484,0.0177644,0.0149806,0.016022,0.0137776,0.0247695,0.0411298,0.0267139,0.0117659,0.00808117,0.00770275,0.0133851,0.0120513,0.0100117,0.01536,0.00792245,0.0287212,0.0227716,0.0197369,0.0143186,0.0288962,0.0104125,0.0130495
0.0111897,0.00619226,0.00449963,0.0122045,0.0291361,0.00844493,0.0197073,0.00837681,0.0222789,0.00917101,0.0103646,0.0366135,0.00671234,0.00500781,0.00932621,0.00813846,0.0158649,0.0161057,0.0136346,0.00753444,0.00706963,0.0176283,0.00483645,0.00724525,0.0695284,0.00540628,0.00686321,0.0129221,0.0128556,0.00832718,0.0195249,0.0138157,0.0149915,0.0194353,0.0194961,0.0175864,0.0121722,0.012588,0.00962268,0.0158594,0.0264357,0.00678769,0.0178293,0.0181731,0.0111525,0.0154671,0.0250833,0.0381046,0.0317462,0.0116048,0.00939243,0.00430077,0.0152959,0.0158412,0.0110438,0.0194192,0.00763028,0.0398532,0.0288251,0.0151901,0.0113619,0.0295005,0.0106524,0.0110307
0.0148111,0.00472418,0.00441685,0.00907787,0.0286162,0.0041514,0.0286505,0.0179471,0.0203259,0.0129905,0.0202207,0.00837761,0.010998,0.00892075,0.00291044,0.016817,0.0218841,0.0330299,0.0149149,0.00906574,0.0163987,0.0186563,0.00511442,0.00589238,0.0349755,0.00816138,0.0308814,0.00551852,0.0100799,0.00663314,0.0269849,0.0241857,0.00368548,0.0522887,0.0107901,0.00829373,0.0190221,0.00489046,0.00544858,0.0113631,0.0282618,0.0102973,0.012504,0.00863983,0.00901616,0.00978777,0.0111634,0.0249315,0.00478915,0.0111402,0.0196029,0.00696522,0.0100193,0.0245998,0.0192862,0.00502006,0.0147345,0.0341441,0.0230618,0.0136242,0.0147967,0.0126324,0.0162382,0.0526281
0.0148111,0.00472418,0.00441685,0.00907787,0.0286162,0.0041514,0.0286505,0.0179471,0.0203259,0.0129905,0.0202207,0.00837761,0.010998,0.00892075,0.00291044,0.016817,0.0218841,0.0330299,0.0149149,0.00906574,0.0163987,0.0186563,0.00511442,0.00589238,0.0349755,0.00816138,0.0308814,0.00551852,0.0100799,0.00663314,0.0269849,0.0241857,0.00368548,0.0522887,0.0107901,0.00829373,0.0190221,0.00489046,0.00544858,0.0113631,0.0282618,0.0102973,0.012504,0.00863983,0.00901616,0.00978777,0.0111634,0.0249315,0.00478915,0.0111402,0.0196029,0.00696522,0.0100193,0.0245998,0.0192862,0.00502006,0.0147345,0.0341441,0.0230618,0.0136242,0.0147967,0.0126324,0.0162382,0.0526281
0.0156771,0.00350136,0.00886506,0.0105761,0.0121464,0.00259537,0.0549759,0.0109373,0.00335201,0.0162183,0.0342697,0.00138534,0.0320544,0.0184394,0.00847697,0.0205595,0.00813825,0.112493,0.00171563,0.00537093,0.0559105,0.0353665,0.00562786,0.000791075,0.000723107,0.00862798,0.00834257,0.00291304,0.00714985,0.00634738,0.00602949,0.0371851,0.00174899,0.061447,0.00475452,0.0105258,0.0128609,0.00587225,0.00138986,0.00476929,0.0765609,0.0338907,0.0224176,0.00384962,0.0247372,0.0119419,0.00139758,0.00232327,0.00127736,0.00702228,0.00652957,0.011992,0.0045051,0.0264052,0.00979611,0.00163214,0.00211359,0.0308951,0.0105532,0.00201604,0.00182,0.00310325,0.0395563,0.00353266
0.00565485,0.0119614,0.0199309,0.0126592,0.00330043,0.0193929,0.0148967,0.00234103,0.000956509,0.0171027,0.0260557,0.0110268,0.0385366,0.0219169,0.00728868,0.00780677,0.00237697,0.0158596,0.000575716,0.0152389,0.0215168,0.0125584,0.0219552,0.000437623,0.000610027,0.0215351,0.00168262,0.0185344,0.00823689,0.0264234,0.00958595,0.0233734,0.0146534,0.0153969,0.0245266,0.0263835,0.00440733,0.0491238,0.00254407,0.00601965,0.00936179,0.0610445,0.0195945,0.0289624,0.0372408,0.0470294,0.0138397,0.000774664,0.018296,0.0109039,0.00522091,0.00787169,0.0255808,0.00433057,0.00773188,0.0165887,0.00493727,0.0301522,0.0255091,0.000702851,0.000470007,0.000882625,0.0555539,0.00303544
0.0124965,0.0247464,0.0205482,0.0211072,0.000375692,0.0190643,0.00291194,0.00343898,0.000243108,0.00452437,0.0119709,0.000378795,0.0491406,0.00307308,0.0473857,0.0045499,0.00221132,0.00470551,0.00016751,0.0501861,0.0484082,0.00669788,0.0575473,0.000106808,0.000110953,0.0675237,0.00398002,0.0303819,0.0114537,0.0228075,0.00270539,0.00320229,0.018452,0.00567619,0.0206444,0.0368436,0.000788287,0.024624,0.00599268,0.00747041,0.00475105,0.0286987,0.0289557,0.0353252,0.00215249,0.0495947,0.0194594,0.000198226,0.000278215,0.00595963,0.00188603,0.037261,0.0272521,0.0056658,0.00215137,0.0194132,0.0216253,0.00509558,0.0050596,0.000169481,0.000190508,0.000265442,0.0387314,0.00121642
0.0343587,0.0123799,0.00882849,0.0265154,0.00928262,0.0274134,0.00691626,0.00498682,0.0227064,0.0100771,0.004842,0.00191737,0.0079581,0.00270664,0.0175255,0.00674478,0.00656759,0.00257337,0.0153146,0.0102002,0.00805951,0.00367641,0.0135595,0.00612251,0.0249846,0.0224869,0.00328016,0.0343114,0.0253185,0.0116811,0.00655731,0.00210328,0.0252632,0.00676604,0.0540884,0.0337872,0.00635226,0.0153925,0.0980872,0.0132264,0.00589304,0.00673983,0.0143649,0.0134545,0.00401777,0.0289792,0.0587426,0.0291754,0.00272607,0.0215973,0.00249365,0.00252142,0.0108708,0.00962958,0.00339698,0.0217804,0.0243069,0.00319595,0.0205951,0.0146737,0.0278611,0.0057318,0.00808459,0.00424789
0.0839345,0.0220351,0.0223955,0.0364694,0.00449328,0.0163083,0.0123212,0.00413443,0.00149448,0.00613363,0.00581632,0.000850088,0.00848233,0.00461226,0.0321544,0.0049003,0.00209493,0.00390792,0.00123434,0.0286299,0.0267852,0.00163667,0.0268636,0.00108776,0.00126328,0.0260319,0.00257183,0.0280624,0.00703429,0.0219233,0.00434459,0.00151998,0.0109577,0.0147957,0.0293814,0.0478934,0.00787743,0.0151769,0.0221647,0.067067,0.0466388,0.00823336,0.00714298,0.0193919,0.00286789,0.0244205,0.0251157,0.00134268,0.00111976,0.0089585,0.00381459,0.0681441,0.0224936,0.00778462,0.00397561,0.016725,0.0247736,0.0102128,0.0161597,0.00109933,0.000714599,0.00167372,0.00930167,0.0010533
0.00517372,0.00759732,0.0082687,0.00410952,0.00996647,0.00960921,0.018775,0.0144268,0.00398697,0.0463776,0.0578418,0.000561785,0.0486821,0.00603781,0.00929378,0.0278046,0.0154958,0.0182646,0.00404998,0.00659098,0.0274182,0.0100829,0.0237756,0.00341217,0.00174936,0.0186635,0.009525,0.00756241,0.012303,0.00730055,0.00625453,0.02476,0.00159434,0.0158603,0.00858912,0.0112031,0.01562,0.00764163,0.0024075,0.00662836,0.0225753,0.140141,0.0075663,0.00682337,0.0420707,0.0123702,0.00527725,0.00260875,0.000452547,0.0217706,0.00928335,0.00708291,0.00843407,0.0187603,0.0147888,0.00230647,0.00451603,0.025328,0.0145066,0.00349371,0.00175893,0.0049883,0.0744828,0.00334751
0.00869791,0.00685626,0.0057126,0.0124594,0.0283361,0.00855972,0.0206956,0.00816862,0.0266474,0.00979317,0.0094944,0.0229199,0.00662015,0.00681675,0.0148893,0.00907416,0.0158145,0.0173526,0.0160799,0.00779565,0.00555746,0.0155846,0.00467356,0.00907514,0.0824354,0.00532216,0.00805772,0.0125422,0.0120595,0.0091117,0.0256124,0.0163915,0.0133512,0.016015,0.015814,0.0170334,0.0140408,0.0130888,0.0108698,0.014784,0.0268661,0.00958484,0.0177644,0.0149806,0.016022,0.0137776,0.0247695,0.0411298,0.0267139,0.0117659,0.00808117,0.00770275,0.0133851,0.0120513,0.0100117,0.01536,0.00792245,0.0287212,0.0227716,0.0197369,0.0143186,0.0288962,0.0104125,0.0130495
0.00339088,0.0116122,0.00815317,0.00329467,0.0118737,0.0105834,0.0371285,0.0127234,0.00360016,0.0503695,0.0180407,0.0412206,0.0179544,0.0420539,0.0136572,0.043525,0.0102971,0.0224954,0.0043382,0.00679436,0.0171504,0.0170886,0.0145156,0.00464289,0.00156354,0.0105517,0.0149689,0.00782183,0.0260311,0.00654411,0.0123576,0.0326153,0.00621851,0.0124398,0.00262225,0.00924741,0.0134898,0.0204697,0.0102555,0.0173469,0.0148696,0.0433524,0.00593041,0.00640759,0.0542452,0.0129395,0.00259682,0.00304846,0.0556621,0.0211082,0.0136026,0.00399458,0.00610784,0.0113325,0.0138263,0.00666836,0.0071209,0.0181887,0.0179994,0.00230639,0.00288233,0.0028613,0.0264406,0.0154602
0.0138041,0.0523511,0.0157715,0.0146882,0.00140849,0.0394445,0.00873908,0.00569543,0.00100123,0.00909095,0.00990234,0.000504308,0.0103912,0.00962381,0.0257509,0.00853219,0.00368424,0.00347356,0.00118052,0.0392423,0.022167,0.00143302,0.0699425,0.001066,0.000532515,0.0400711,0.00997971,0.0414961,0.0101875,0.0158175,0.00791119,0.00353649,0.0222105,0.00771491,0.0290411,0.0469151,0.00290274,0.0243489,0.0227317,0.0258411,0.00683042,0.0118658,0.0193101,0.0296762,0.00421034,0.0330825,0.0294631,0.000828984,0.000384915,0.00729132,0.00550113,0.0123367,0.0296684,0.00689113,0.00491677,0.0308735,0.0494051,0.00294857,0.0110877,0.000736464,0.00104537,0.000699888,0.0187996,0.00201958
0.00794052,0.00418132,0.00709788,0.00557635,0.00778164,0.00403545,0.0224947,0.00284902,0.00452141,0.0116808,0.00854739,0.0182727,0.0109445,0.12339,0.0109068,0.00792703,0.00316739,0.0253377,0.00347788,0.00675945,0.00983147,0.0170818,0.00427908,0.00227826,0.0125477,0.0063359,0.00791289,0.00376759,0.00273019,0.00730573,0.0113192,0.0567049,0.00854918,0.0136547,0.00654503,0.00789938,0.0113311,0.0338008,0.0101691,0.00927406,0.0115258,0.0613485,0.0328245,0.00398147,0.106383,0.00851432,0.00626344,0.00627651,0.0288099,0.00579556,0.00587468,0.0196986,0.00605969,0.00539328,0.0147391,0.00669324,0.0119314,0.0310054,0.00973856,0.00482935,0.00397168,0.00532659,0.0113564,0.0514503
0.00491321,0.00642776,0.0128283,0.00647728,0.0210457,0.00382068,0.0820263,0.01071,0.00427753,0.0238416,0.021334,0.00686197,0.00981146,0.0438406,0.0107983,0.0325423,0.0099835,0.0995491,0.00369548,0.0100777,0.0194196,0.054259,0.00689713,0.00188706,0.0030418,0.00818144,0.0136244,0.00462319,0.0050811,0.00970485,0.0133818,0.0536239,0.00574072,0.0402277,0.00445819,0.00898883,0.0121579,0.0161368,0.00228943,0.00812634,0.0224769,0.00902411,0.00969376,0.00744915,0.0391119,0.00963603,0.00366068,0.00401451,0.014081,0.00430893,0.00845675,0.00831957,0.00899827,0.0116765,0.0159726,0.00551782,0.00388572,0.0339343,0.0118265,0.00295389,0.00293616,0.00601355,0.0247148,0.0146229
0.00299619,0.00198252,0.00367095,0.00169951,0.0725812,0.00128928,0.119805,0.034143,0.00412477,0.0465126,0.0238728,0.00150318,0.0182144,0.0189676,0.00113869,0.0385261,0.0435722,0.0161291,0.00473619,0.00199349,0.0131884,0.00354462,0.00330506,0.00654393,0.00876938,0.00443987,0.00640006,0.00110437,0.0209219,0.00225969,0.00609085,0.0421067,0.000443367,0.109095,0.00178808,0.00204401,0.0324344,0.00129636,0.00137913,0.000916567,0.0330774,0.0524438,0.00115726,0.00116935,0.014659,0.0016475,0.0004787,0.00556155,0.00112103,0.0181375,0.0472494,0.00183152,0.00108199,0.0197306,0.0235312,0.000700444,0.00120657,0.00887608,0.00374626,0.003533,0.00346449,0.00309965,0.0163274,0.0106371
